LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily2
11251350109,Swedish,59.33,18.0699977874756,200,hundred,,xundaradan,,hʊndra,hundra,,0
11251350109,Swedish,59.33,18.0699977874756,7820,all,,allaz,,ɑl,all,,0
11251350109,Swedish,59.33,18.0699977874756,7210,long,,langaz,,lɔŋ,lång,,0
11251350109,Swedish,59.33,18.0699977874756,7410,sharp,,skarpaz,,skarp,skarp,,0
11251350109,Swedish,59.33,18.0699977874756,7840,full,,fullaz,,fol,full,,0
11251350109,Swedish,59.33,18.0699977874756,7510,young,,jungaz,,oŋ,ung,,0
11251350109,Swedish,59.33,18.0699977874756,7980,new,,neujaz,,ny,ny,,0
11251350109,Swedish,59.33,18.0699977874756,7670,naked,,nakwadaz,,nɒkɛn,naken,,0
11251350109,Swedish,59.33,18.0699977874756,7710,good,,godaz,,gʊ̆ot,god,,0
11251350109,Swedish,59.33,18.0699977874756,7910,warm,,warmaz,,varm,varm,,0
11251350109,Swedish,59.33,18.0699977874756,7920,cold,,kaldaz,,kal,kall,,0
11251350109,Swedish,59.33,18.0699977874756,7560,sore,,sairaz,,sor,sår,,0
11251350109,Swedish,59.33,18.0699977874756,7680,holy,,xailagaz,,hɪɐlɪg,helig,,0
11251350109,Swedish,59.33,18.0699977874756,7700,better,,batizon,,bɛttrə,battre,,0
11251350109,Swedish,59.33,18.0699977874756,810,right,,rextaz,,rɛtt,ratt,,0
11251350109,Swedish,59.33,18.0699977874756,2010,head,,xaubadan,,huvud,huvud,,0
11251350109,Swedish,59.33,18.0699977874756,2110,eye,,augon,,œgə,oga,,0
11251350109,Swedish,59.33,18.0699977874756,2130,ear,,auzon,,ɔrə,ora,,0
11251350109,Swedish,59.33,18.0699977874756,2230,tongue,,tungon,,tʊŋə,tunga,,0
11251350109,Swedish,59.33,18.0699977874756,2240,tooth,,tanthz,,tɑnd,tand,,0
11251350109,Swedish,59.33,18.0699977874756,2310,hand,,xanduz,,hɑnd,hand,,0
11251350109,Swedish,59.33,18.0699977874756,2510,foot,,fotz,,fott,fot,,0
11251350109,Swedish,59.33,18.0699977874756,2530,knee,,knewan,,kənɛ,kna,,0
11251350109,Swedish,59.33,18.0699977874756,2610,blood,,blodan,,bəlod,blod,,0
11251350109,Swedish,59.33,18.0699977874756,2620,bone,,bainan,,beən,ben,,0
11251350109,Swedish,59.33,18.0699977874756,2640,nail,,naglaz,,nɔgəl,nagel,,0
11251350109,Swedish,59.33,18.0699977874756,2810,heart,,xerton,,jatta,hjarta,,0
11251350109,Swedish,59.33,18.0699977874756,2840,liver,,libaro,,leəvə,lever,,0
11251350109,Swedish,59.33,18.0699977874756,4310,mother,,moder,,mor,mor,,0
11251350109,Swedish,59.33,18.0699977874756,4320,father,,fader,,fɑr,far,,0
11251350109,Swedish,59.33,18.0699977874756,4410,daughter,,duxter,,dɔttɛr,dotter,,0
11251350109,Swedish,59.33,18.0699977874756,4330,brother,,brother,,bərur,bror,,0
11251350109,Swedish,59.33,18.0699977874756,4100,name,,namon,,namn,namn,,0
11251350109,Swedish,59.33,18.0699977874756,4110,word,,wurdan,,od,ord,,0
11251350109,Swedish,59.33,18.0699977874756,3120,hound,,xundaz,,hond,hund,,0
11251350109,Swedish,59.33,18.0699977874756,3150,mouse,,musz,,məøs,mus,,0
11251350109,Swedish,59.33,18.0699977874756,3230,goose,,gansz,,goəs,gås,,0
11251350109,Swedish,59.33,18.0699977874756,3310,cow,,kowz,,kʊo,ko,,0
11251350109,Swedish,59.33,18.0699977874756,3320,lamb,,lambaz,,lam,lamm,,0
11251350109,Swedish,59.33,18.0699977874756,3340,calf,,kalbaz,,kaləv,kalv,,0
11251350109,Swedish,59.33,18.0699977874756,3240,fish,,fiskaz,,fɪsk,fisk,,0
11251350109,Swedish,59.33,18.0699977874756,3820,horn,,xurnan,,hoʁn,horn,,0
11251350109,Swedish,59.33,18.0699977874756,3900,wool,,wullo,,øl,ull,,0
11251350109,Swedish,59.33,18.0699977874756,5120,moon,,menon,,moənə,måne,,0
11251350109,Swedish,59.33,18.0699977874756,5260,north,,nurthaz,,nod,nord,,0
11251350109,Swedish,59.33,18.0699977874756,5510,stone,,stainaz,,steən,sten,,0
11251350109,Swedish,59.33,18.0699977874756,5430,ash,,askon,,asskə,aska,,0
11251350109,Swedish,59.33,18.0699977874756,5520,earth,,ertho,,ʝod,jord,,0
11251350109,Swedish,59.33,18.0699977874756,6270,thorn,,thurnuz,,ton,torn,,0
11251350109,Swedish,59.33,18.0699977874756,6290,oak,,aikz,,ɪɐk,ek,,0
11251350109,Swedish,59.33,18.0699977874756,5810,rain,,regnan,,rɛŋ,regn,,0
11251350109,Swedish,59.33,18.0699977874756,5910,storm,,sturmaz,,stɔrm,storm,,0
11251350109,Swedish,59.33,18.0699977874756,5920,thunder,,thunraz,,todœn,tordon*,,0
11251350109,Swedish,59.33,18.0699977874756,5820,snow,,snaigwaz,,snœ,sno,,0
11251350109,Swedish,59.33,18.0699977874756,5830,ice,,isaz,,is,is,,0
11251350109,Swedish,59.33,18.0699977874756,5850,wind,,wendaz,,vɪnd,vind,,0
11251350109,Swedish,59.33,18.0699977874756,6000,hunger,,xungruz,,huŋəɹ,hunger,,0
11251350109,Swedish,59.33,18.0699977874756,6050,milk,,melkaz,,mjœlk,mjolk,,0
11251350109,Swedish,59.33,18.0699977874756,6150,honey,,hunagan,,hoənʌŋ,honung,,0
11251350109,Swedish,59.33,18.0699977874756,6040,salt,,saltan,,salt,salt,,0
11251350109,Swedish,59.33,18.0699977874756,6070,corn,,kurnan,,kon,korn,,0
11251350109,Swedish,59.33,18.0699977874756,6510,house,,xusan,,hʏs,hus,,0
11251350109,Swedish,59.33,18.0699977874756,6560,home,,xaimaz,,hɛəm,hem,,0
11251350109,Swedish,59.33,18.0699977874756,6540,yard,,gardaz,,goəd,gård,,0
11251350109,Swedish,59.33,18.0699977874756,6550,oven,,ufnaz,,øgŋ,ugn,,0
11251350109,Swedish,59.33,18.0699977874756,6580,bath,,bathan,,bɒd,bad,,0
11251350109,Swedish,59.33,18.0699977874756,6630,needle,,nethlo,,noəl,nål,,0
11251350109,Swedish,59.33,18.0699977874756,6640,ring,,xrengaz,,rɪŋ,ring,,0
11251350109,Swedish,59.33,18.0699977874756,8000,is,,esti,,ar,ar,,0
11251350109,Swedish,59.33,18.0699977874756,8310,eat,,etanan,,ɛət,at!,,0
11251350109,Swedish,59.33,18.0699977874756,8330,bite,,bitanan,,bit,bit!,,0
11251350109,Swedish,59.33,18.0699977874756,8320,drink,,drenkanan,,drɪkk,drick!,,0
11251350109,Swedish,59.33,18.0699977874756,9620,open,,upanaz,,œppɛn,oppen,,0
11251350109,Swedish,59.33,18.0699977874756,8120,sit,,setjanan,,sɪtt,sitt!,,0
11251350109,Swedish,59.33,18.0699977874756,8720,wash,,waskanan,,vasskə,vaska!,,0
11251350109,Swedish,59.33,18.0699977874756,8990,swear,,swarjanan,,svar,svar!,,0
11251350109,Swedish,59.33,18.0699977874756,1010,I,,eka,,jɔg,jag,,0
11251350109,Swedish,59.33,18.0699977874756,1210,what,,xwat,,vɔd,vad,,0
11251350109,Swedish,59.33,18.0699977874756,1410,in,,eni,,i,i,,0
11251350109,Swedish,59.33,18.0699977874756,1430,out,,ut,,ʏt,ut,,0
11251350109,Swedish,59.33,18.0699977874756,1460,over,,uberi,,œvə,over,,0
11251350109,Swedish,59.33,18.0699977874756,1470,mid,,medjaz,,mɪtt,mitt,,0
11251350109,Swedish,59.33,18.0699977874756,5010,day,,dagaz,,dɔg,dag,,0
11251350109,Swedish,59.33,18.0699977874756,5020,night,,naxtz,,natt,natt,,0
11251350109,Swedish,59.33,18.0699977874756,510,year,,jeran,,oər,år,,0
11261250008,Danish,55.68,12.5699977874756,10,one,,ainaz,,ʔiʔn,en,,0
11261250008,Danish,55.68,12.5699977874756,20,two,,twou,,tsʊʔ,to,,0
11261250008,Danish,55.68,12.5699977874756,30,three,,threjez,,tχɛɪʔ,tre,,0
11261250008,Danish,55.68,12.5699977874756,40,four,,fedworez,,fiə,fire,,0
11261250008,Danish,55.68,12.5699977874756,50,five,,fenfe,,fɪmʔ,fem,,0
11261250008,Danish,55.68,12.5699977874756,60,six,,sexs,,sɪks,seks,,0
11261250008,Danish,55.68,12.5699977874756,70,seven,,sebun,,sjuʔ,syv,,0
11261250008,Danish,55.68,12.5699977874756,80,eight,,axtou,,ʔodə,otte,,0
11261250008,Danish,55.68,12.5699977874756,90,nine,,newun,,niʔ,ni,,0
11261250008,Danish,55.68,12.5699977874756,100,ten,,texun,,tsiʔ,ti,,0
11261250008,Danish,55.68,12.5699977874756,200,hundred,,xundaradan,,hʊnʁœ,hundrede,,0
11261250008,Danish,55.68,12.5699977874756,7820,all,,allaz,,ʔɛlʔ,al,,0
11261250008,Danish,55.68,12.5699977874756,7210,long,,langaz,,laʔŋ,lang,,0
11261250008,Danish,55.68,12.5699977874756,7410,sharp,,skarpaz,,skap,skarp,,0
11261250008,Danish,55.68,12.5699977874756,7840,full,,fullaz,,fulʔ,fuld,,0
11261250008,Danish,55.68,12.5699977874756,7510,young,,jungaz,,ʔʊʔŋ,ung,,0
11261250008,Danish,55.68,12.5699977874756,7980,new,,neujaz,,nyʔ,ny,,0
11261250008,Danish,55.68,12.5699977874756,7670,naked,,nakwadaz,,nɔɪn,nøgen,,0
11261250008,Danish,55.68,12.5699977874756,7710,good,,godaz,,gʊəlʔ,god,,0
11261250008,Danish,55.68,12.5699977874756,7910,warm,,warmaz,,vaʔm,varm,,0
11261250008,Danish,55.68,12.5699977874756,7920,cold,,kaldaz,,kɔʔl,kold,,0
11261250008,Danish,55.68,12.5699977874756,7560,sore,,sairaz,,sɔʔ,sår,,0
11261250008,Danish,55.68,12.5699977874756,7680,holy,,xailagaz,,hɛli,hellig,,0
11261250008,Danish,55.68,12.5699977874756,7700,better,,batizon,,bɪðəʁʌ,bedre,,0
11261250008,Danish,55.68,12.5699977874756,810,right,,rextaz,,ʁat,ret,,0
11261250008,Danish,55.68,12.5699977874756,2010,head,,xaubadan,,huɪl,hoved,,0
11261250008,Danish,55.68,12.5699977874756,2110,eye,,augon,,ʔɔɪ,øje,,0
11261250008,Danish,55.68,12.5699977874756,2130,ear,,auzon,,ʔyɔ,øre,,0
11261250008,Danish,55.68,12.5699977874756,2230,tongue,,tungon,,tʊŋə,tunge,,0
11261250008,Danish,55.68,12.5699977874756,2240,tooth,,tanthz,,tɛʔn,tand,,0
11261250008,Danish,55.68,12.5699977874756,2310,hand,,xanduz,,hʊʔn,hånd,,0
11261250008,Danish,55.68,12.5699977874756,2510,foot,,fotz,,fʊlʔ,fod,,0
11261250008,Danish,55.68,12.5699977874756,2530,knee,,knewan,,kniʔ,knæ,,0
11261250008,Danish,55.68,12.5699977874756,2610,blood,,blodan,,blʊʔð,blod,,0
11261250008,Danish,55.68,12.5699977874756,2620,bone,,bainan,,biʔn,ben,,0
11261250008,Danish,55.68,12.5699977874756,2640,nail,,naglaz,,naɪʔl,negl,,0
11261250008,Danish,55.68,12.5699977874756,2810,heart,,xerton,,jɛədə,hjerte,,0
11261250008,Danish,55.68,12.5699977874756,2840,liver,,libaro,,lɪwɔ,lever,,0
11261250008,Danish,55.68,12.5699977874756,4310,mother,,moder,,muðɔ,moder,,0
11261250008,Danish,55.68,12.5699977874756,4320,father,,fader,,fɛðɔ,fader,,0
11261250008,Danish,55.68,12.5699977874756,4410,daughter,,duxter,,dɛrʌ,datter,,0
11261250008,Danish,55.68,12.5699977874756,4330,brother,,brother,,bʁuðɔ,broder,,0
11261250008,Danish,55.68,12.5699977874756,4100,name,,namon,,naʊʔn,navn,,0
11261250008,Danish,55.68,12.5699977874756,4110,word,,wurdan,,ʔoɔʔ,ord,,0
11261250008,Danish,55.68,12.5699977874756,3120,hound,,xundaz,,hunʔ,hund,,0
11261250008,Danish,55.68,12.5699977874756,3150,mouse,,musz,,muʔs,mus,,0
11261250008,Danish,55.68,12.5699977874756,3230,goose,,gansz,,gʊʔs,gås,,0
11261250008,Danish,55.68,12.5699977874756,3310,cow,,kowz,,kuʔ,ko,,0
11261250008,Danish,55.68,12.5699977874756,3320,lamb,,lambaz,,laʔm,lam,,0
11261250008,Danish,55.68,12.5699977874756,3340,calf,,kalbaz,,kɛlʔf,kalv,,0
11261250008,Danish,55.68,12.5699977874756,3240,fish,,fiskaz,,fɪsk,fisk,,0
11261250008,Danish,55.68,12.5699977874756,3820,horn,,xurnan,,woən,horn,,0
11261250008,Danish,55.68,12.5699977874756,3900,wool,,wullo,,ʔuʔl,uld,,0
11261250008,Danish,55.68,12.5699977874756,5120,moon,,menon,,munə,måne,,0
11261250008,Danish,55.68,12.5699977874756,5260,north,,nurthaz,,noɔʔ,nord,,0
11261250008,Danish,55.68,12.5699977874756,5510,stone,,stainaz,,stiʔn,sten,,0
11261250008,Danish,55.68,12.5699977874756,5430,ash,,askon,,ʔɛskə,aske,,0
11261250008,Danish,55.68,12.5699977874756,5520,earth,,ertho,,joɔ,jord,,0
11261250008,Danish,55.68,12.5699977874756,6270,thorn,,thurnuz,,toɐn,torn,,0
11261250008,Danish,55.68,12.5699977874756,6290,oak,,aikz,,ʔi,eg,,0
11261250008,Danish,55.68,12.5699977874756,5810,rain,,regnan,,ʁaɪʔn,regn,,0
11261250008,Danish,55.68,12.5699977874756,5910,storm,,sturmaz,,stɔʔm,storm,,0
11261250008,Danish,55.68,12.5699977874756,5920,thunder,,thunraz,,tsoɐdn,torden,,0
11261250008,Danish,55.68,12.5699977874756,5820,snow,,snaigwaz,,sniʔ,sne,,0
11261250008,Danish,55.68,12.5699977874756,5830,ice,,isaz,,ʔiʔs,is,,0
11261250008,Danish,55.68,12.5699977874756,5850,wind,,wendaz,,vɪʔn,vind,,0
11261250008,Danish,55.68,12.5699977874756,6000,hunger,,xungruz,,hʊŋʔɔ,hunger,,0
11261250008,Danish,55.68,12.5699977874756,6050,milk,,melkaz,,mɪlʔk,mælk,,0
11261250008,Danish,55.68,12.5699977874756,6150,honey,,hunagan,,hɔnɪŋ,honning,,0
11261250008,Danish,55.68,12.5699977874756,6040,salt,,saltan,,sɛlʔt,salt,,0
11261250008,Danish,55.68,12.5699977874756,6070,corn,,kurnan,,koən,korn,,0
11261250008,Danish,55.68,12.5699977874756,6510,house,,xusan,,hus,hus,,0
11261250008,Danish,55.68,12.5699977874756,6560,home,,xaimaz,,jɪmʔ,hjem,,0
11261250008,Danish,55.68,12.5699977874756,6540,yard,,gardaz,,gɔlʔ,gård,,0
11261250008,Danish,55.68,12.5699977874756,6550,oven,,ufnaz,,ʔɔn,ovn,,0
11261250008,Danish,55.68,12.5699977874756,6580,bath,,bathan,,bɛlʔ,bad,,0
11261250008,Danish,55.68,12.5699977874756,6630,needle,,nethlo,,noʔl,nål,,0
11261250008,Danish,55.68,12.5699977874756,6640,ring,,xrengaz,,ʁɪŋʔ,ring,,0
11261250008,Danish,55.68,12.5699977874756,8000,is,,esti,,ʔɛɐ,er,,0
11261250008,Danish,55.68,12.5699977874756,8310,eat,,etanan,,ʔɪlʔ,æd!,,0
11261250008,Danish,55.68,12.5699977874756,8330,bite,,bitanan,,bɪlʔ,bid!,,0
11261250008,Danish,55.68,12.5699977874756,8320,drink,,drenkanan,,dʁɛk,drik!,,0
11261250008,Danish,55.68,12.5699977874756,9620,open,,upanaz,,ʔobm,åben,,0
11261250008,Danish,55.68,12.5699977874756,8120,sit,,setjanan,,sɪlʔ,sid!,,0
11261250008,Danish,55.68,12.5699977874756,8720,wash,,waskanan,,vɛsk,vask!,,0
11261250008,Danish,55.68,12.5699977874756,8990,swear,,swarjanan,,svɛʔo,sværg!,,0
11261250008,Danish,55.68,12.5699977874756,1010,I,,eka,,jaɪ,jeg,,0
11261250008,Danish,55.68,12.5699977874756,1210,what,,xwat,,vɛl,hvad,,0
11261250008,Danish,55.68,12.5699977874756,1410,in,,eni,,ʔi,i,,0
11261250008,Danish,55.68,12.5699977874756,1430,out,,ut,,ʔulʔ,ud,,0
11261250008,Danish,55.68,12.5699977874756,1460,over,,uberi,,ʔɔwɔ,over,,0
11261250008,Danish,55.68,12.5699977874756,1470,mid,,medjaz,,mɪt,midt,,0
11261250008,Danish,55.68,12.5699977874756,5010,day,,dagaz,,dɛɪʔ,dag,,0
11261250008,Danish,55.68,12.5699977874756,5020,night,,naxtz,,nɛt,nat,,0
11261250008,Danish,55.68,12.5699977874756,510,year,,jeran,,ʔɔʔ,år,,0
11111110102,RP,51.75195,-1.25777804851532,10,one,,ainaz,,wɐn,,,0
11111110102,RP,51.75195,-1.25777804851532,20,two,,twou,,tʊu,,,0
11111110102,RP,51.75195,-1.25777804851532,30,three,,threjez,,θɹɪi,,,0
11111110102,RP,51.75195,-1.25777804851532,40,four,,fedworez,,fɔ,,,0
11111110102,RP,51.75195,-1.25777804851532,50,five,,fenfe,,faɪv,,,0
11111110102,RP,51.75195,-1.25777804851532,60,six,,sexs,,sɪks,,,0
11111110102,RP,51.75195,-1.25777804851532,70,seven,,sebun,,sɛvən,,,0
11111110102,RP,51.75195,-1.25777804851532,80,eight,,axtou,,eɪt,,,0
